Australian Bureau of Statistics,,,,
,,,,
"Motor Vehicle Census, 2017",,,,
1965,Tow Trucks,Vehicle Level (#),3,
1965,Fire Appliances,Vehicle Level (#),23,
1965,Trucks with Machinery Mounted,Vehicle Level (#),4,
1965,Other Non Freight Carrying Trucks,Vehicle Level (#),0,
1966,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),25,
1966,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),429,
1966,Prime Movers,Vehicle Level (#),23,
1966,Buses > 9 seats,Vehicle Level (#),4,
1966,Tow Trucks,Vehicle Level (#),3,
1966,Fire Appliances,Vehicle Level (#),7,
1966,Trucks with Machinery Mounted,Vehicle Level (#),0,
1966,Other Non Freight Carrying Trucks,Vehicle Level (#),0,
1967,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),48,
1967,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),443,
1967,Prime Movers,Vehicle Level (#),13,
1967,Buses > 9 seats,Vehicle Level (#),9,
1967,Tow Trucks,Vehicle Level (#),3,
1967,Fire Appliances,Vehicle Level (#),17,
1967,Trucks with Machinery Mounted,Vehicle Level (#),3,
1967,Other Non Freight Carrying Trucks,Vehicle Level (#),0,
1968,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),46,
1968,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),616,
1968,Prime Movers,Vehicle Level (#),30,
1968,Buses > 9 seats,Vehicle Level (#),6,
1968,Tow Trucks,Vehicle Level (#),5,
1968,Fire Appliances,Vehicle Level (#),19,
1968,Trucks with Machinery Mounted,Vehicle Level (#),5,
1968,Other Non Freight Carrying Trucks,Vehicle Level (#),0,
1969,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),50,
1969,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),630,
1969,Prime Movers,Vehicle Level (#),47,
1969,Buses > 9 seats,Vehicle Level (#),3,
1969,Tow Trucks,Vehicle Level (#),4,
1969,Fire Appliances,Vehicle Level (#),21,
1969,Trucks with Machinery Mounted,Vehicle Level (#),11,
1969,Other Non Freight Carrying Trucks,Vehicle Level (#),0,
1970,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),66,
1970,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),872,
1970,Prime Movers,Vehicle Level (#),76,
1970,Buses > 9 seats,Vehicle Level (#),11,
1970,Tow Trucks,Vehicle Level (#),9,
1970,Fire Appliances,Vehicle Level (#),39,
1970,Trucks with Machinery Mounted,Vehicle Level (#),8,
1970,Other Non Freight Carrying Trucks,Vehicle Level (#),0,
1971,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),73,
1971,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),600,
1971,Prime Movers,Vehicle Level (#),63,
1971,Buses > 9 seats,Vehicle Level (#),12,
1971,Tow Trucks,Vehicle Level (#),3,
1971,Fire Appliances,Vehicle Level (#),40,
1971,Trucks with Machinery Mounted,Vehicle Level (#),12,
1971,Other Non Freight Carrying Trucks,Vehicle Level (#),3,
1972,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),83,
1972,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),737,
1972,Prime Movers,Vehicle Level (#),57,
1972,Buses > 9 seats,Vehicle Level (#),21,
1972,Tow Trucks,Vehicle Level (#),4,
1972,Fire Appliances,Vehicle Level (#),24,
1972,Trucks with Machinery Mounted,Vehicle Level (#),5,
1972,Other Non Freight Carrying Trucks,Vehicle Level (#),0,
1973,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),97,
1973,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),1023,
1973,Prime Movers,Vehicle Level (#),94,
1973,Buses > 9 seats,Vehicle Level (#),11,
1973,Tow Trucks,Vehicle Level (#),5,
1973,Fire Appliances,Vehicle Level (#),13,
1973,Trucks with Machinery Mounted,Vehicle Level (#),9,
1973,Other Non Freight Carrying Trucks,Vehicle Level (#),3,
1974,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),166,
1974,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),1254,
1974,Prime Movers,Vehicle Level (#),147,
1974,Buses > 9 seats,Vehicle Level (#),22,
1974,Tow Trucks,Vehicle Level (#),10,
1974,Fire Appliances,Vehicle Level (#),29,
1974,Trucks with Machinery Mounted,Vehicle Level (#),6,
1974,Other Non Freight Carrying Trucks,Vehicle Level (#),3,
1975,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),221,
1975,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),1523,
1975,Prime Movers,Vehicle Level (#),191,
1975,Buses > 9 seats,Vehicle Level (#),9,
1975,Tow Trucks,Vehicle Level (#),24,
1975,Fire Appliances,Vehicle Level (#),30,
1975,Trucks with Machinery Mounted,Vehicle Level (#),10,
1975,Other Non Freight Carrying Trucks,Vehicle Level (#),0,
1976,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),271,
1976,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),2113,
1976,Prime Movers,Vehicle Level (#),315,
1976,Buses > 9 seats,Vehicle Level (#),16,
1976,Tow Trucks,Vehicle Level (#),23,
1976,Fire Appliances,Vehicle Level (#),30,
1976,Trucks with Machinery Mounted,Vehicle Level (#),18,
1976,Other Non Freight Carrying Trucks,Vehicle Level (#),3,
1977,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),369,
1977,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),1817,
1977,Prime Movers,Vehicle Level (#),306,
1977,Buses > 9 seats,Vehicle Level (#),42,
1977,Tow Trucks,Vehicle Level (#),44,
1977,Fire Appliances,Vehicle Level (#),19,
1977,Trucks with Machinery Mounted,Vehicle Level (#),18,
1977,Other Non Freight Carrying Trucks,Vehicle Level (#),4,
1978,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),369,
1978,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),1945,
1978,Prime Movers,Vehicle Level (#),380,
1978,Buses > 9 seats,Vehicle Level (#),64,
1978,Tow Trucks,Vehicle Level (#),50,
1978,Fire Appliances,Vehicle Level (#),33,
1978,Trucks with Machinery Mounted,Vehicle Level (#),31,
1978,Other Non Freight Carrying Trucks,Vehicle Level (#),10,
1979,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),359,
1979,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),2275,
1979,Prime Movers,Vehicle Level (#),489,
1979,Buses > 9 seats,Vehicle Level (#),70,
1979,Tow Trucks,Vehicle Level (#),53,
1979,Fire Appliances,Vehicle Level (#),24,
1979,Trucks with Machinery Mounted,Vehicle Level (#),20,
1979,Other Non Freight Carrying Trucks,Vehicle Level (#),6,
1980,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),335,
1980,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),2993,
1980,Prime Movers,Vehicle Level (#),509,
1980,Buses > 9 seats,Vehicle Level (#),106,
1980,Tow Trucks,Vehicle Level (#),38,
1980,Fire Appliances,Vehicle Level (#),31,
1980,Trucks with Machinery Mounted,Vehicle Level (#),45,
1980,Other Non Freight Carrying Trucks,Vehicle Level (#),3,
1981,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),420,
1981,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),3331,
1981,Prime Movers,Vehicle Level (#),491,
1981,Buses > 9 seats,Vehicle Level (#),94,
1981,Tow Trucks,Vehicle Level (#),65,
1981,Fire Appliances,Vehicle Level (#),28,
1981,Trucks with Machinery Mounted,Vehicle Level (#),56,
1981,Other Non Freight Carrying Trucks,Vehicle Level (#),3,
1982,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),434,
1982,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),3029,
1982,Prime Movers,Vehicle Level (#),390,
1982,Buses > 9 seats,Vehicle Level (#),123,
1982,Tow Trucks,Vehicle Level (#),53,
1982,Fire Appliances,Vehicle Level (#),37,
1982,Trucks with Machinery Mounted,Vehicle Level (#),34,
1982,Other Non Freight Carrying Trucks,Vehicle Level (#),9,
1983,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),331,
1983,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),2636,
1983,Prime Movers,Vehicle Level (#),264,
1983,Buses > 9 seats,Vehicle Level (#),157,
1983,Tow Trucks,Vehicle Level (#),49,
1983,Fire Appliances,Vehicle Level (#),61,
1983,Trucks with Machinery Mounted,Vehicle Level (#),37,
1983,Other Non Freight Carrying Trucks,Vehicle Level (#),5,
1984,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),659,
1984,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),4521,
1984,Prime Movers,Vehicle Level (#),560,
1984,Buses > 9 seats,Vehicle Level (#),280,
1984,Tow Trucks,Vehicle Level (#),66,
1984,Fire Appliances,Vehicle Level (#),66,
1984,Trucks with Machinery Mounted,Vehicle Level (#),41,
1984,Other Non Freight Carrying Trucks,Vehicle Level (#),10,
1985,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),1020,
1985,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),6889,
1985,Prime Movers,Vehicle Level (#),869,
1985,Buses > 9 seats,Vehicle Level (#),376,
1985,Tow Trucks,Vehicle Level (#),63,
1985,Fire Appliances,Vehicle Level (#),101,
1985,Trucks with Machinery Mounted,Vehicle Level (#),69,
1985,Other Non Freight Carrying Trucks,Vehicle Level (#),12,
1986,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),857,
1986,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),5148,
1986,Prime Movers,Vehicle Level (#),715,
1986,Buses > 9 seats,Vehicle Level (#),396,
1986,Tow Trucks,Vehicle Level (#),54,
1986,Fire Appliances,Vehicle Level (#),92,
1986,Trucks with Machinery Mounted,Vehicle Level (#),65,
1986,Other Non Freight Carrying Trucks,Vehicle Level (#),15,
1987,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),891,
1987,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),4516,
1987,Prime Movers,Vehicle Level (#),634,
1987,Buses > 9 seats,Vehicle Level (#),459,
1987,Tow Trucks,Vehicle Level (#),51,
1987,Fire Appliances,Vehicle Level (#),133,
1987,Trucks with Machinery Mounted,Vehicle Level (#),67,
1987,Other Non Freight Carrying Trucks,Vehicle Level (#),8,
1988,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),1635,
1988,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),6608,
1988,Prime Movers,Vehicle Level (#),1002,
1988,Buses > 9 seats,Vehicle Level (#),624,
1988,Tow Trucks,Vehicle Level (#),86,
1988,Fire Appliances,Vehicle Level (#),99,
1988,Trucks with Machinery Mounted,Vehicle Level (#),121,
1988,Other Non Freight Carrying Trucks,Vehicle Level (#),5,
1989,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),1674,
1989,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),7126,
1989,Prime Movers,Vehicle Level (#),1043,
1989,Buses > 9 seats,Vehicle Level (#),789,
1989,Tow Trucks,Vehicle Level (#),100,
1989,Fire Appliances,Vehicle Level (#),138,
1989,Trucks with Machinery Mounted,Vehicle Level (#),86,
1989,Other Non Freight Carrying Trucks,Vehicle Level (#),17,
1990,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),1625,
1990,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),6394,
1990,Prime Movers,Vehicle Level (#),934,
1990,Buses > 9 seats,Vehicle Level (#),1059,
1990,Tow Trucks,Vehicle Level (#),73,
1990,Fire Appliances,Vehicle Level (#),175,
1990,Trucks with Machinery Mounted,Vehicle Level (#),75,
1990,Other Non Freight Carrying Trucks,Vehicle Level (#),18,
1991,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),1170,
1991,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),4182,
1991,Prime Movers,Vehicle Level (#),410,
1991,Buses > 9 seats,Vehicle Level (#),1122,
1991,Tow Trucks,Vehicle Level (#),41,
1991,Fire Appliances,Vehicle Level (#),180,
1991,Trucks with Machinery Mounted,Vehicle Level (#),59,
1991,Other Non Freight Carrying Trucks,Vehicle Level (#),10,
1992,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),1406,
1992,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),5054,
1992,Prime Movers,Vehicle Level (#),584,
1992,Buses > 9 seats,Vehicle Level (#),1525,
1992,Tow Trucks,Vehicle Level (#),64,
1992,Fire Appliances,Vehicle Level (#),192,
1992,Trucks with Machinery Mounted,Vehicle Level (#),90,
1992,Other Non Freight Carrying Trucks,Vehicle Level (#),13,
1993,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),1480,
1993,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),5131,
1993,Prime Movers,Vehicle Level (#),1082,
1993,Buses > 9 seats,Vehicle Level (#),1625,
1993,Tow Trucks,Vehicle Level (#),53,
1993,Fire Appliances,Vehicle Level (#),151,
1993,Trucks with Machinery Mounted,Vehicle Level (#),58,
1993,Other Non Freight Carrying Trucks,Vehicle Level (#),32,
1994,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),1797,
1994,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),6759,
1994,Prime Movers,Vehicle Level (#),1759,
1994,Buses > 9 seats,Vehicle Level (#),2116,
1994,Tow Trucks,Vehicle Level (#),67,
1994,Fire Appliances,Vehicle Level (#),177,
1994,Trucks with Machinery Mounted,Vehicle Level (#),101,
1994,Other Non Freight Carrying Trucks,Vehicle Level (#),11,
1995,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),1963,
1995,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),6063,
1995,Prime Movers,Vehicle Level (#),1684,
1995,Buses > 9 seats,Vehicle Level (#),2209,
1995,Tow Trucks,Vehicle Level (#),77,
1995,Fire Appliances,Vehicle Level (#),212,
1995,Trucks with Machinery Mounted,Vehicle Level (#),116,
1995,Other Non Freight Carrying Trucks,Vehicle Level (#),20,
1996,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),1728,
1996,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),5720,
1996,Prime Movers,Vehicle Level (#),1491,
1996,Buses > 9 seats,Vehicle Level (#),2019,
1996,Tow Trucks,Vehicle Level (#),75,
1996,Fire Appliances,Vehicle Level (#),208,
1996,Trucks with Machinery Mounted,Vehicle Level (#),136,
1996,Other Non Freight Carrying Trucks,Vehicle Level (#),18,
1997,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),1929,
1997,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),6586,
1997,Prime Movers,Vehicle Level (#),1814,
1997,Buses > 9 seats,Vehicle Level (#),2263,
1997,Tow Trucks,Vehicle Level (#),81,
1997,Fire Appliances,Vehicle Level (#),179,
1997,Trucks with Machinery Mounted,Vehicle Level (#),97,
1997,Other Non Freight Carrying Trucks,Vehicle Level (#),14,
1998,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),2663,
1998,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),8176,
1998,Prime Movers,Vehicle Level (#),2311,
1998,Buses > 9 seats,Vehicle Level (#),2731,
1998,Tow Trucks,Vehicle Level (#),89,
1998,Fire Appliances,Vehicle Level (#),144,
1998,Trucks with Machinery Mounted,Vehicle Level (#),103,
1998,Other Non Freight Carrying Trucks,Vehicle Level (#),24,
1999,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),3220,
1999,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),8059,
1999,Prime Movers,Vehicle Level (#),2085,
1999,Buses > 9 seats,Vehicle Level (#),2794,
1999,Tow Trucks,Vehicle Level (#),104,
1999,Fire Appliances,Vehicle Level (#),296,
1999,Trucks with Machinery Mounted,Vehicle Level (#),169,
1999,Other Non Freight Carrying Trucks,Vehicle Level (#),28,
2000,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),3470,
2000,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),7917,
2000,Prime Movers,Vehicle Level (#),1972,
2000,Buses > 9 seats,Vehicle Level (#),3453,
2000,Tow Trucks,Vehicle Level (#),100,
2000,Fire Appliances,Vehicle Level (#),286,
2000,Trucks with Machinery Mounted,Vehicle Level (#),125,
2000,Other Non Freight Carrying Trucks,Vehicle Level (#),47,
2001,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),4145,
2001,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),7571,
2001,Prime Movers,Vehicle Level (#),1921,
2001,Buses > 9 seats,Vehicle Level (#),2650,
2001,Tow Trucks,Vehicle Level (#),81,
2001,Fire Appliances,Vehicle Level (#),282,
2001,Trucks with Machinery Mounted,Vehicle Level (#),133,
2001,Other Non Freight Carrying Trucks,Vehicle Level (#),34,
2002,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),6289,
2002,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),10691,
2002,Prime Movers,Vehicle Level (#),2722,
2002,Buses > 9 seats,Vehicle Level (#),2725,
2002,Tow Trucks,Vehicle Level (#),119,
2002,Fire Appliances,Vehicle Level (#),320,
2002,Trucks with Machinery Mounted,Vehicle Level (#),168,
2002,Other Non Freight Carrying Trucks,Vehicle Level (#),58,
2003,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),5018,
2003,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),9943,
2003,Prime Movers,Vehicle Level (#),3598,
2003,Buses > 9 seats,Vehicle Level (#),2862,
2003,Tow Trucks,Vehicle Level (#),108,
2003,Fire Appliances,Vehicle Level (#),207,
2003,Trucks with Machinery Mounted,Vehicle Level (#),138,
2003,Other Non Freight Carrying Trucks,Vehicle Level (#),35,
2004,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),6857,
2004,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),13575,
2004,Prime Movers,Vehicle Level (#),4306,
2004,Buses > 9 seats,Vehicle Level (#),2756,
2004,Tow Trucks,Vehicle Level (#),121,
2004,Fire Appliances,Vehicle Level (#),323,
2004,Trucks with Machinery Mounted,Vehicle Level (#),210,
2004,Other Non Freight Carrying Trucks,Vehicle Level (#),48,
2005,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),7704,
2005,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),13885,
2005,Prime Movers,Vehicle Level (#),4628,
2005,Buses > 9 seats,Vehicle Level (#),3986,
2005,Tow Trucks,Vehicle Level (#),137,
2005,Fire Appliances,Vehicle Level (#),278,
2005,Trucks with Machinery Mounted,Vehicle Level (#),293,
2005,Other Non Freight Carrying Trucks,Vehicle Level (#),68,
2006,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),6589,
2006,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),15062,
2006,Prime Movers,Vehicle Level (#),4485,
2006,Buses > 9 seats,Vehicle Level (#),4440,
2006,Tow Trucks,Vehicle Level (#),135,
2006,Fire Appliances,Vehicle Level (#),272,
2006,Trucks with Machinery Mounted,Vehicle Level (#),366,
2006,Other Non Freight Carrying Trucks,Vehicle Level (#),73,
2007,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),7814,
2007,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),20712,
2007,Prime Movers,Vehicle Level (#),7911,
2007,Buses > 9 seats,Vehicle Level (#),4804,
2007,Tow Trucks,Vehicle Level (#),165,
2007,Fire Appliances,Vehicle Level (#),295,
2007,Trucks with Machinery Mounted,Vehicle Level (#),447,
2007,Other Non Freight Carrying Trucks,Vehicle Level (#),61,
2008,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),8157,
2008,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),14508,
2008,Prime Movers,Vehicle Level (#),4019,
2008,Buses > 9 seats,Vehicle Level (#),6376,
2008,Tow Trucks,Vehicle Level (#),165,
2008,Fire Appliances,Vehicle Level (#),261,
2008,Trucks with Machinery Mounted,Vehicle Level (#),271,
2008,Other Non Freight Carrying Trucks,Vehicle Level (#),51,
2009,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),6133,
2009,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),12644,
2009,Prime Movers,Vehicle Level (#),3067,
2009,Buses > 9 seats,Vehicle Level (#),4785,
2009,Tow Trucks,Vehicle Level (#),116,
2009,Fire Appliances,Vehicle Level (#),273,
2009,Trucks with Machinery Mounted,Vehicle Level (#),227,
2009,Other Non Freight Carrying Trucks,Vehicle Level (#),40,
2010,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),8861,
2010,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),15397,
2010,Prime Movers,Vehicle Level (#),5565,
2010,Buses > 9 seats,Vehicle Level (#),5471,
2010,Tow Trucks,Vehicle Level (#),127,
2010,Fire Appliances,Vehicle Level (#),302,
2010,Trucks with Machinery Mounted,Vehicle Level (#),321,
2010,Other Non Freight Carrying Trucks,Vehicle Level (#),55,
2011,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),6078,
2011,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),9810,
2011,Prime Movers,Vehicle Level (#),3333,
2011,Buses > 9 seats,Vehicle Level (#),5713,
2011,Tow Trucks,Vehicle Level (#),108,
2011,Fire Appliances,Vehicle Level (#),159,
2011,Trucks with Machinery Mounted,Vehicle Level (#),281,
2011,Other Non Freight Carrying Trucks,Vehicle Level (#),31,
2012,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),7927,
2012,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),13569,
2012,Prime Movers,Vehicle Level (#),5736,
2012,Buses > 9 seats,Vehicle Level (#),5257,
2012,Tow Trucks,Vehicle Level (#),102,
2012,Fire Appliances,Vehicle Level (#),295,
2012,Trucks with Machinery Mounted,Vehicle Level (#),227,
2012,Other Non Freight Carrying Trucks,Vehicle Level (#),45,
2013,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),7951,
2013,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),12119,
2013,Prime Movers,Vehicle Level (#),6381,
2013,Buses > 9 seats,Vehicle Level (#),4480,
2013,Tow Trucks,Vehicle Level (#),95,
2013,Fire Appliances,Vehicle Level (#),237,
2013,Trucks with Machinery Mounted,Vehicle Level (#),220,
2013,Other Non Freight Carrying Trucks,Vehicle Level (#),33,
2014,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),8620,
2014,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),12531,
2014,Prime Movers,Vehicle Level (#),5940,
2014,Buses > 9 seats,Vehicle Level (#),4977,
2014,Tow Trucks,Vehicle Level (#),114,
2014,Fire Appliances,Vehicle Level (#),216,
2014,Trucks with Machinery Mounted,Vehicle Level (#),280,
2014,Other Non Freight Carrying Trucks,Vehicle Level (#),38,
2015,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),9559,
2015,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),13004,
2015,Prime Movers,Vehicle Level (#),5011,
2015,Buses > 9 seats,Vehicle Level (#),4819,
2015,Tow Trucks,Vehicle Level (#),137,
2015,Fire Appliances,Vehicle Level (#),208,
2015,Trucks with Machinery Mounted,Vehicle Level (#),179,
2015,Other Non Freight Carrying Trucks,Vehicle Level (#),58,
2016,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),8952,
2016,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),10804,
2016,Prime Movers,Vehicle Level (#),4489,
2016,Buses > 9 seats,Vehicle Level (#),4019,
2016,Tow Trucks,Vehicle Level (#),95,
2016,Fire Appliances,Vehicle Level (#),132,
2016,Trucks with Machinery Mounted,Vehicle Level (#),93,
2016,Other Non Freight Carrying Trucks,Vehicle Level (#),55,
2017,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),103,
2017,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),42,
2017,Prime Movers,Vehicle Level (#),90,
2017,Buses > 9 seats,Vehicle Level (#),118,
2017,Tow Trucks,Vehicle Level (#),3,
2017,Fire Appliances,Vehicle Level (#),0,
2017,Trucks with Machinery Mounted,Vehicle Level (#),0,
2017,Other Non Freight Carrying Trucks,Vehicle Level (#),3,
2018,Light Rigid Trucks up to 4.5t GVM,Vehicle Level (#),0,
2018,Heavy Rigid Trucks > 4.5t GVM,Vehicle Level (#),0,
2018,Prime Movers,Vehicle Level (#),0,
2018,Buses > 9 seats,Vehicle Level (#),0,
